osm_node_id,lat,lon,node_type
osm_node_25.4109891_92.1686222,25.4109891,92.1686222,osm_network_node
osm_node_25.411124_92.168606,25.411124,92.168606,osm_network_node
osm_node_25.412264_92.168599,25.412264,92.168599,osm_network_node
osm_node_25.41304_92.168471,25.41304,92.168471,osm_network_node
osm_node_25.413823_92.168582,25.413823,92.168582,osm_network_node
osm_node_25.414843_92.16822,25.414843,92.16822,osm_network_node
osm_node_25.415641_92.168139,25.415641,92.168139,osm_network_node
osm_node_25.416006_92.167918,25.416006,92.167918,osm_network_node
osm_node_25.4162499_92.1677084,25.4162499,92.1677084,osm_network_node
osm_node_25.416452_92.167395,25.416452,92.167395,osm_network_node
osm_node_25.41665_92.166606,25.41665,92.166606,osm_network_node
osm_node_25.416834_92.166206,25.416834,92.166206,osm_network_node
osm_node_25.41734_92.165557,25.41734,92.165557,osm_network_node
osm_node_25.4174455_92.1653598,25.4174455,92.1653598,osm_network_node
osm_node_25.417501_92.16515,25.417501,92.16515,osm_network_node
osm_node_25.417548_92.164539,25.417548,92.164539,osm_network_node
osm_node_25.4176306_92.1644439,25.4176306,92.1644439,osm_network_node
osm_node_25.417727_92.164396,25.417727,92.164396,osm_network_node
osm_node_25.4190224_92.1639889,25.4190224,92.1639889,osm_network_node
osm_node_25.4191849_92.1640019,25.4191849,92.1640019,osm_network_node
osm_node_25.4193507_92.1640745,25.4193507,92.1640745,osm_network_node
osm_node_25.4196859_92.1642517,25.4196859,92.1642517,osm_network_node
osm_node_25.4199256_92.1643428,25.4199256,92.1643428,osm_network_node
osm_node_25.420475_92.164711,25.420475,92.164711,osm_network_node
osm_node_25.421378_92.166233,25.421378,92.166233,osm_network_node
osm_node_25.42276_92.167317,25.42276,92.167317,osm_network_node
osm_node_25.4228391_92.1674009,25.4228391,92.1674009,osm_network_node
osm_node_25.422905_92.167537,25.422905,92.167537,osm_network_node
osm_node_25.422978_92.168094,25.422978,92.168094,osm_network_node
osm_node_25.4230242_92.1681396,25.4230242,92.1681396,osm_network_node
osm_node_25.423086_92.16816,25.423086,92.16816,osm_network_node
osm_node_25.423165_92.168129,25.423165,92.168129,osm_network_node
osm_node_25.423229_92.168059,25.423229,92.168059,osm_network_node
osm_node_25.423783_92.167162,25.423783,92.167162,osm_network_node
osm_node_25.423863_92.1671234,25.423863,92.1671234,osm_network_node
osm_node_25.347594_92.144572,25.347594,92.144572,osm_network_node
osm_node_25.348189_92.144967,25.348189,92.144967,osm_network_node
osm_node_25.349367_92.145509,25.349367,92.145509,osm_network_node
osm_node_25.3494466_92.1455131,25.3494466,92.1455131,osm_network_node
osm_node_25.350681_92.145577,25.350681,92.145577,osm_network_node
osm_node_25.351622_92.146006,25.351622,92.146006,osm_network_node
osm_node_25.352233_92.145827,25.352233,92.145827,osm_network_node
osm_node_25.352779_92.146067,25.352779,92.146067,osm_network_node
osm_node_25.35303_92.146617,25.35303,92.146617,osm_network_node
osm_node_25.35343_92.146986,25.35343,92.146986,osm_network_node
osm_node_25.353587_92.147042,25.353587,92.147042,osm_network_node
osm_node_25.354063_92.146869,25.354063,92.146869,osm_network_node
osm_node_25.355006_92.14704,25.355006,92.14704,osm_network_node
osm_node_25.355684_92.146821,25.355684,92.146821,osm_network_node
osm_node_25.356018_92.146798,25.356018,92.146798,osm_network_node
osm_node_25.356756_92.146978,25.356756,92.146978,osm_network_node
osm_node_25.358695_92.147624,25.358695,92.147624,osm_network_node
osm_node_25.360589_92.147952,25.360589,92.147952,osm_network_node
osm_node_25.361408_92.148249,25.361408,92.148249,osm_network_node
osm_node_25.362926_92.147998,25.362926,92.147998,osm_network_node
osm_node_25.364032_92.147701,25.364032,92.147701,osm_network_node
osm_node_25.364487_92.1478,25.364487,92.1478,osm_network_node
osm_node_25.364826_92.148,25.364826,92.148,osm_network_node
osm_node_25.365199_92.14852,25.365199,92.14852,osm_network_node
osm_node_25.36612_92.150229,25.36612,92.150229,osm_network_node
osm_node_25.36676_92.150982,25.36676,92.150982,osm_network_node
osm_node_25.36693_92.151098,25.36693,92.151098,osm_network_node
osm_node_25.368449_92.151229,25.368449,92.151229,osm_network_node
osm_node_25.369127_92.151546,25.369127,92.151546,osm_network_node
osm_node_25.370294_92.152802,25.370294,92.152802,osm_network_node
osm_node_25.370582_92.152874,25.370582,92.152874,osm_network_node
osm_node_25.37153_92.152814,25.37153,92.152814,osm_network_node
osm_node_25.372329_92.152923,25.372329,92.152923,osm_network_node
osm_node_25.37266_92.153068,25.37266,92.153068,osm_network_node
osm_node_25.373617_92.153961,25.373617,92.153961,osm_network_node
osm_node_25.373812_92.154012,25.373812,92.154012,osm_network_node
osm_node_25.37524_92.153773,25.37524,92.153773,osm_network_node
osm_node_25.37615_92.153435,25.37615,92.153435,osm_network_node
osm_node_25.376406_92.153533,25.376406,92.153533,osm_network_node
osm_node_25.377295_92.154609,25.377295,92.154609,osm_network_node
osm_node_25.377569_92.154761,25.377569,92.154761,osm_network_node
osm_node_25.379461_92.1554,25.379461,92.1554,osm_network_node
osm_node_25.379751_92.155432,25.379751,92.155432,osm_network_node
osm_node_25.380514_92.155281,25.380514,92.155281,osm_network_node
osm_node_25.380689_92.15533,25.380689,92.15533,osm_network_node
osm_node_25.380992_92.155276,25.380992,92.155276,osm_network_node
osm_node_25.382406_92.155378,25.382406,92.155378,osm_network_node
osm_node_25.3825604_92.1554444,25.3825604,92.1554444,osm_network_node
osm_node_25.382663_92.155543,25.382663,92.155543,osm_network_node
osm_node_25.3832445_92.1560079,25.3832445,92.1560079,osm_network_node
osm_node_25.383576_92.15608,25.383576,92.15608,osm_network_node
osm_node_25.383751_92.1561581,25.383751,92.1561581,osm_network_node
osm_node_25.384066_92.1563056,25.384066,92.1563056,osm_network_node
osm_node_25.3842126_92.1563525,25.3842126,92.1563525,osm_network_node
osm_node_25.3843459_92.1563297,25.3843459,92.1563297,osm_network_node
osm_node_25.3845337_92.1561943,25.3845337,92.1561943,osm_network_node
osm_node_25.3846597_92.1561179,25.3846597,92.1561179,osm_network_node
osm_node_25.3848354_92.1560749,25.3848354,92.1560749,osm_network_node
osm_node_25.3849966_92.1561058,25.3849966,92.1561058,osm_network_node
osm_node_25.3855987_92.1564826,25.3855987,92.1564826,osm_network_node
osm_node_25.3859077_92.1564545,25.3859077,92.1564545,osm_network_node
osm_node_25.3861815_92.1564049,25.3861815,92.1564049,osm_network_node
osm_node_25.3863572_92.1562453,25.3863572,92.1562453,osm_network_node
osm_node_25.3865123_92.1561085,25.3865123,92.1561085,osm_network_node
osm_node_25.3866649_92.1560226,25.3866649,92.1560226,osm_network_node
osm_node_25.386814_92.1558322,25.386814,92.1558322,osm_network_node
osm_node_25.3869363_92.155572,25.3869363,92.155572,osm_network_node
osm_node_25.3872417_92.1547097,25.3872417,92.1547097,osm_network_node
osm_node_25.3873725_92.1542846,25.3873725,92.1542846,osm_network_node
osm_node_25.3875215_92.15396,25.3875215,92.15396,osm_network_node
osm_node_25.387656_92.1537287,25.387656,92.1537287,osm_network_node
osm_node_25.3878117_92.1536026,25.3878117,92.1536026,osm_network_node
osm_node_25.3879529_92.1535657,25.3879529,92.1535657,osm_network_node
osm_node_25.3880686_92.1535791,25.3880686,92.1535791,osm_network_node
osm_node_25.388171_92.1536247,25.388171,92.1536247,osm_network_node
osm_node_25.3882527_92.153734,25.3882527,92.153734,osm_network_node
osm_node_26.1377315_92.8176472,26.1377315,92.8176472,osm_network_node
osm_node_26.1376592_92.8180683,26.1376592,92.8180683,osm_network_node
osm_node_26.137587_92.8184384,26.137587,92.8184384,osm_network_node
osm_node_26.1375003_92.8188005,26.1375003,92.8188005,osm_network_node
osm_node_26.1374353_92.8190044,26.1374353,92.8190044,osm_network_node
osm_node_26.1373269_92.8193128,26.1373269,92.8193128,osm_network_node
osm_node_26.136952_92.8201862,26.136952,92.8201862,osm_network_node
osm_node_26.1368261_92.8204796,26.1368261,92.8204796,osm_network_node
osm_node_26.1366398_92.8208928,26.1366398,92.8208928,osm_network_node
osm_node_26.1362554_92.8217456,26.1362554,92.8217456,osm_network_node
osm_node_26.1356534_92.8231028,26.1356534,92.8231028,osm_network_node
osm_node_26.13522_92.8240979,26.13522,92.8240979,osm_network_node
osm_node_26.135049_92.8245378,26.135049,92.8245378,osm_network_node
osm_node_26.134931_92.8249213,26.134931,92.8249213,osm_network_node
osm_node_26.1348684_92.8251922,26.1348684,92.8251922,osm_network_node
osm_node_26.1347986_92.8255382,26.1347986,92.8255382,osm_network_node
osm_node_26.1347047_92.8262544,26.1347047,92.8262544,osm_network_node
osm_node_26.1345891_92.8271073,26.1345891,92.8271073,osm_network_node
osm_node_26.1345506_92.8273889,26.1345506,92.8273889,osm_network_node
osm_node_26.1343844_92.8288293,26.1343844,92.8288293,osm_network_node
osm_node_26.1343363_92.8296125,26.1343363,92.8296125,osm_network_node
osm_node_26.1342881_92.8306532,26.1342881,92.8306532,osm_network_node
osm_node_26.1342828_92.8309937,26.1342828,92.8309937,osm_network_node
osm_node_26.1342718_92.8317074,26.1342718,92.8317074,osm_network_node
osm_node_26.1342447_92.832166,26.1342447,92.832166,osm_network_node
osm_node_26.1342086_92.8324583,26.1342086,92.8324583,osm_network_node
osm_node_26.1341484_92.8327131,26.1341484,92.8327131,osm_network_node
osm_node_26.1340545_92.8330564,26.1340545,92.8330564,osm_network_node
osm_node_26.1338667_92.8335392,26.1338667,92.8335392,osm_network_node
osm_node_26.1335874_92.8341293,26.1335874,92.8341293,osm_network_node
osm_node_26.1332743_92.8347704,26.1332743,92.8347704,osm_network_node
osm_node_26.1328866_92.8355429,26.1328866,92.8355429,osm_network_node
osm_node_26.1324821_92.8364012,26.1324821,92.8364012,osm_network_node
osm_node_26.1321546_92.8370583,26.1321546,92.8370583,osm_network_node
osm_node_26.1318415_92.837643,26.1318415,92.837643,osm_network_node
osm_node_26.131632_92.8380051,26.131632,92.8380051,osm_network_node
osm_node_26.1312997_92.838563,26.1312997,92.838563,osm_network_node
osm_node_26.1310325_92.8389853,26.1310325,92.8389853,osm_network_node
osm_node_26.1302474_92.840226,26.1302474,92.840226,osm_network_node
osm_node_26.1292505_92.8418756,26.1292505,92.8418756,osm_network_node
osm_node_26.128634_92.8428894,26.128634,92.8428894,osm_network_node
osm_node_26.1274444_92.8448032,26.1274444,92.8448032,osm_network_node
osm_node_26.1668155_92.353169,26.1668155,92.353169,osm_network_node
osm_node_26.1665405_92.3532646,26.1665405,92.3532646,osm_network_node
osm_node_26.1903098_92.3798959,26.1903098,92.3798959,osm_network_node
osm_node_26.1901233_92.3793514,26.1901233,92.3793514,osm_network_node
osm_node_26.1899482_92.3788082,26.1899482,92.3788082,osm_network_node
osm_node_26.1897697_92.3782238,26.1897697,92.3782238,osm_network_node
osm_node_26.1896644_92.3777969,26.1896644,92.3777969,osm_network_node
osm_node_26.1891525_92.3755788,26.1891525,92.3755788,osm_network_node
osm_node_26.1890065_92.3750719,26.1890065,92.3750719,osm_network_node
osm_node_26.1888456_92.3745778,26.1888456,92.3745778,osm_network_node
osm_node_26.1886237_92.3739802,26.1886237,92.3739802,osm_network_node
osm_node_26.188367_92.3733749,26.188367,92.3733749,osm_network_node
osm_node_26.1878024_92.3721755,26.1878024,92.3721755,osm_network_node
osm_node_26.1876767_92.3719338,26.1876767,92.3719338,osm_network_node
osm_node_26.1875395_92.3717058,26.1875395,92.3717058,osm_network_node
osm_node_26.1873903_92.3714724,26.1873903,92.3714724,osm_network_node
osm_node_26.1872386_92.3712753,26.1872386,92.3712753,osm_network_node
osm_node_26.1870677_92.3710714,26.1870677,92.3710714,osm_network_node
osm_node_26.1868872_92.3708864,26.1868872,92.3708864,osm_network_node
osm_node_26.1867043_92.3707227,26.1867043,92.3707227,osm_network_node
osm_node_26.1865033_92.3705696,26.1865033,92.3705696,osm_network_node
osm_node_26.1863553_92.3704612,26.1863553,92.3704612,osm_network_node
osm_node_26.1862073_92.37037,26.1862073,92.37037,osm_network_node
osm_node_26.1858804_92.3702149,26.1858804,92.3702149,osm_network_node
osm_node_26.1844935_92.3696297,26.1844935,92.3696297,osm_network_node
osm_node_26.1811966_92.3682846,26.1811966,92.3682846,osm_network_node
osm_node_26.1787974_92.3673432,26.1787974,92.3673432,osm_network_node
osm_node_26.1779994_92.3669824,26.1779994,92.3669824,osm_network_node
osm_node_26.1771148_92.3665519,26.1771148,92.3665519,osm_network_node
osm_node_26.1762775_92.3661339,26.1762775,92.3661339,osm_network_node
osm_node_26.1758006_92.3658674,26.1758006,92.3658674,osm_network_node
osm_node_26.1744465_92.3650955,26.1744465,92.3650955,osm_network_node
osm_node_26.1735096_92.3645407,26.1735096,92.3645407,osm_network_node
osm_node_26.1732922_92.3643954,26.1732922,92.3643954,osm_network_node
osm_node_26.1730864_92.3642385,26.1730864,92.3642385,osm_network_node
osm_node_26.1728048_92.3639944,26.1728048,92.3639944,osm_network_node
osm_node_26.1726266_92.3638174,26.1726266,92.3638174,osm_network_node
osm_node_26.1724599_92.3636287,26.1724599,92.3636287,osm_network_node
osm_node_26.1723106_92.3634626,26.1723106,92.3634626,osm_network_node
osm_node_26.1720514_92.3630716,26.1720514,92.3630716,osm_network_node
osm_node_26.1718377_92.3627248,26.1718377,92.3627248,osm_network_node
osm_node_26.1716686_92.3623563,26.1716686,92.3623563,osm_network_node
osm_node_26.1715184_92.3619761,26.1715184,92.3619761,osm_network_node
osm_node_26.1713754_92.3615109,26.1713754,92.3615109,osm_network_node
osm_node_26.1713045_92.3611855,26.1713045,92.3611855,osm_network_node
osm_node_26.1712499_92.3608276,26.1712499,92.3608276,osm_network_node
osm_node_26.171225_92.3606041,26.171225,92.3606041,osm_network_node
osm_node_26.171216_92.3603815,26.171216,92.3603815,osm_network_node
osm_node_26.1712124_92.3601609,26.1712124,92.3601609,osm_network_node
osm_node_26.1712167_92.3599366,26.1712167,92.3599366,osm_network_node
osm_node_26.1712256_92.3597146,26.1712256,92.3597146,osm_network_node
osm_node_26.1712579_92.3591288,26.1712579,92.3591288,osm_network_node
osm_node_26.1713603_92.3572721,26.1713603,92.3572721,osm_network_node
osm_node_26.1713665_92.3568772,26.1713665,92.3568772,osm_network_node
osm_node_26.1713446_92.3565053,26.1713446,92.3565053,osm_network_node
osm_node_26.1713111_92.3562495,26.1713111,92.3562495,osm_network_node
osm_node_26.1712667_92.3560119,26.1712667,92.3560119,osm_network_node
osm_node_26.1711962_92.3557413,26.1711962,92.3557413,osm_network_node
osm_node_26.1711096_92.3554741,26.1711096,92.3554741,osm_network_node
osm_node_26.1710234_92.3552518,26.1710234,92.3552518,osm_network_node
osm_node_26.1709215_92.3550421,26.1709215,92.3550421,osm_network_node
osm_node_26.1708008_92.3548119,26.1708008,92.3548119,osm_network_node
osm_node_26.1706644_92.354598,26.1706644,92.354598,osm_network_node
osm_node_26.1705207_92.3544016,26.1705207,92.3544016,osm_network_node
osm_node_26.1703675_92.3542178,26.1703675,92.3542178,osm_network_node
osm_node_26.1702096_92.3540383,26.1702096,92.3540383,osm_network_node
osm_node_26.1700497_92.3538811,26.1700497,92.3538811,osm_network_node
osm_node_26.1698872_92.353743,26.1698872,92.353743,osm_network_node
osm_node_26.1697028_92.3536049,26.1697028,92.3536049,osm_network_node
osm_node_26.1694101_92.3534326,26.1694101,92.3534326,osm_network_node
osm_node_26.1691825_92.3533157,26.1691825,92.3533157,osm_network_node
osm_node_26.1689014_92.3532052,26.1689014,92.3532052,osm_network_node
osm_node_26.1686831_92.353129,26.1686831,92.353129,osm_network_node
osm_node_26.1686203_92.3531143,26.1686203,92.3531143,osm_network_node
osm_node_26.1684019_92.3530644,26.1684019,92.3530644,osm_network_node
osm_node_26.1681836_92.353034,26.1681836,92.353034,osm_network_node
osm_node_26.1678816_92.3530107,26.1678816,92.3530107,osm_network_node
osm_node_26.1675737_92.3530288,26.1675737,92.3530288,osm_network_node
osm_node_26.167445_92.3530309,26.167445,92.3530309,osm_network_node
osm_node_26.1290027_91.7864756,26.1290027,91.7864756,osm_network_node
osm_node_26.1290213_91.7868449,26.1290213,91.7868449,osm_network_node
osm_node_26.1290384_91.7871858,26.1290384,91.7871858,osm_network_node
osm_node_26.1290418_91.7872541,26.1290418,91.7872541,osm_network_node
osm_node_26.1290571_91.7875484,26.1290571,91.7875484,osm_network_node
osm_node_26.1290699_91.7877952,26.1290699,91.7877952,osm_network_node
osm_node_26.1291067_91.7880771,26.1291067,91.7880771,osm_network_node
osm_node_26.1291599_91.7884585,26.1291599,91.7884585,osm_network_node
osm_node_26.1292287_91.789012,26.1292287,91.789012,osm_network_node
osm_node_26.1292855_91.7894472,26.1292855,91.7894472,osm_network_node
osm_node_26.129292_91.7897383,26.129292,91.7897383,osm_network_node
osm_node_26.1293181_91.7901454,26.1293181,91.7901454,osm_network_node
osm_node_26.12937_91.7909539,26.12937,91.7909539,osm_network_node
osm_node_26.1293858_91.7912006,26.1293858,91.7912006,osm_network_node
osm_node_26.1293966_91.7913684,26.1293966,91.7913684,osm_network_node
osm_node_26.1293781_91.7918203,26.1293781,91.7918203,osm_network_node
osm_node_26.1293444_91.7926437,26.1293444,91.7926437,osm_network_node
osm_node_26.1294094_91.7934886,26.1294094,91.7934886,osm_network_node
osm_node_26.1294311_91.7940438,26.1294311,91.7940438,osm_network_node
osm_node_26.1294806_91.7953842,26.1294806,91.7953842,osm_network_node
osm_node_26.1675592_92.3528849,26.1675592,92.3528849,osm_network_node
osm_node_26.167874_92.3528806,26.167874,92.3528806,osm_network_node
osm_node_26.1681998_92.3529088,26.1681998,92.3529088,osm_network_node
osm_node_26.16842_92.3529384,26.16842,92.3529384,osm_network_node
osm_node_26.1686411_92.3529878,26.1686411,92.3529878,osm_network_node
osm_node_26.1689424_92.3530859,26.1689424,92.3530859,osm_network_node
osm_node_26.1692222_92.3531934,26.1692222,92.3531934,osm_network_node
osm_node_26.1694569_92.3533167,26.1694569,92.3533167,osm_network_node
osm_node_26.1697581_92.3534957,26.1697581,92.3534957,osm_network_node
osm_node_26.1699354_92.353633,26.1699354,92.353633,osm_network_node
osm_node_26.1701147_92.3537859,26.1701147,92.3537859,osm_network_node
osm_node_26.1702816_92.3539483,26.1702816,92.3539483,osm_network_node
osm_node_26.1704457_92.3541239,26.1704457,92.3541239,osm_network_node
osm_node_26.1706042_92.3543182,26.1706042,92.3543182,osm_network_node
osm_node_26.1707458_92.3545152,26.1707458,92.3545152,osm_network_node
osm_node_26.170891_92.3547368,26.170891,92.3547368,osm_network_node
osm_node_26.1710249_92.3549707,26.1710249,92.3549707,osm_network_node
osm_node_26.1711245_92.3551941,26.1711245,92.3551941,osm_network_node
osm_node_26.1712128_92.3554332,26.1712128,92.3554332,osm_network_node
osm_node_26.1712997_92.355701,26.1712997,92.355701,osm_network_node
osm_node_26.1713749_92.3559747,26.1713749,92.3559747,osm_network_node
osm_node_26.1714206_92.3562267,26.1714206,92.3562267,osm_network_node
osm_node_26.1714575_92.3564945,26.1714575,92.3564945,osm_network_node
osm_node_26.1714784_92.3568664,26.1714784,92.3568664,osm_network_node
osm_node_26.1714778_92.3572753,26.1714778,92.3572753,osm_network_node
osm_node_26.1713373_92.3597214,26.1713373,92.3597214,osm_network_node
osm_node_26.1713292_92.3599389,26.1713292,92.3599389,osm_network_node
osm_node_26.1713237_92.3601548,26.1713237,92.3601548,osm_network_node
osm_node_26.1713298_92.3603761,26.1713298,92.3603761,osm_network_node
osm_node_26.1713376_92.3605914,26.1713376,92.3605914,osm_network_node
osm_node_26.1713591_92.3608092,26.1713591,92.3608092,osm_network_node
osm_node_26.1714146_92.3611613,26.1714146,92.3611613,osm_network_node
osm_node_26.1714884_92.3614752,26.1714884,92.3614752,osm_network_node
osm_node_26.1716317_92.3619359,26.1716317,92.3619359,osm_network_node
osm_node_26.1717739_92.3623053,26.1717739,92.3623053,osm_network_node
osm_node_26.1719323_92.3626627,26.1719323,92.3626627,osm_network_node
osm_node_26.1721488_92.3630208,26.1721488,92.3630208,osm_network_node
osm_node_26.1723931_92.3633748,26.1723931,92.3633748,osm_network_node
osm_node_26.1725415_92.3635543,26.1725415,92.3635543,osm_network_node
osm_node_26.1727037_92.3637302,26.1727037,92.3637302,osm_network_node
osm_node_26.1728758_92.3638979,26.1728758,92.3638979,osm_network_node
osm_node_26.1731502_92.3641419,26.1731502,92.3641419,osm_network_node
osm_node_26.1733548_92.3642921,26.1733548,92.3642921,osm_network_node
osm_node_26.1735667_92.364436,26.1735667,92.364436,osm_network_node
osm_node_26.174497_92.3649882,26.174497,92.3649882,osm_network_node
osm_node_26.1758541_92.3657536,26.1758541,92.3657536,osm_network_node
osm_node_26.1763237_92.3660222,26.1763237,92.3660222,osm_network_node
osm_node_26.1764559_92.3660885,26.1764559,92.3660885,osm_network_node
osm_node_26.1771509_92.3664446,26.1771509,92.3664446,osm_network_node
osm_node_26.1773348_92.3665346,26.1773348,92.3665346,osm_network_node
osm_node_26.1780523_92.3668858,26.1780523,92.3668858,osm_network_node
osm_node_26.1788394_92.3672238,26.1788394,92.3672238,osm_network_node
osm_node_26.1814224_92.3682608,26.1814224,92.3682608,osm_network_node
osm_node_26.1845297_92.3695084,26.1845297,92.3695084,osm_network_node
osm_node_26.1859163_92.3700816,26.1859163,92.3700816,osm_network_node
osm_node_26.1862446_92.3702426,26.1862446,92.3702426,osm_network_node
osm_node_26.1864034_92.3703392,26.1864034,92.3703392,osm_network_node
osm_node_26.1865616_92.370454,26.1865616,92.370454,osm_network_node
osm_node_26.1867609_92.3706168,26.1867609,92.3706168,osm_network_node
osm_node_26.1869522_92.3707938,26.1869522,92.3707938,osm_network_node
osm_node_26.1871375_92.3709789,26.1871375,92.3709789,osm_network_node
osm_node_26.1873145_92.3711868,26.1873145,92.3711868,osm_network_node
osm_node_26.1874709_92.371396,26.1874709,92.371396,osm_network_node
osm_node_26.1876249_92.3716347,26.1876249,92.3716347,osm_network_node
osm_node_26.1877633_92.371868,26.1877633,92.371868,osm_network_node
osm_node_26.1878957_92.3721212,26.1878957,92.3721212,osm_network_node
osm_node_26.1884641_92.3733015,26.1884641,92.3733015,osm_network_node
osm_node_26.1889526_92.3745255,26.1889526,92.3745255,osm_network_node
osm_node_26.189116_92.375029,26.189116,92.375029,osm_network_node
osm_node_26.1892628_92.3755398,26.1892628,92.3755398,osm_network_node
osm_node_26.1897741_92.3777702,26.1897741,92.3777702,osm_network_node
osm_node_26.1898751_92.3781782,26.1898751,92.3781782,osm_network_node
osm_node_26.1900547_92.3787714,26.1900547,92.3787714,osm_network_node
osm_node_26.1902263_92.3793036,26.1902263,92.3793036,osm_network_node
osm_node_26.1904106_92.3798401,26.1904106,92.3798401,osm_network_node
osm_node_24.7802057_91.564747,24.7802057,91.564747,osm_network_node
osm_node_24.7798326_91.5649958,24.7798326,91.5649958,osm_network_node
osm_node_24.7775097_91.5664,24.7775097,91.5664,osm_network_node
osm_node_24.7773403_91.5665471,24.7773403,91.5665471,osm_network_node
osm_node_24.7771676_91.5666639,24.7771676,91.5666639,osm_network_node
osm_node_24.7769752_91.566733,24.7769752,91.566733,osm_network_node
osm_node_24.7768097_91.5668027,24.7768097,91.5668027,osm_network_node
osm_node_24.776607_91.5669071,24.776607,91.5669071,osm_network_node
osm_node_24.7763965_91.5669954,24.7763965,91.5669954,osm_network_node
osm_node_24.7761182_91.5671015,24.7761182,91.5671015,osm_network_node
osm_node_24.7758357_91.5671635,24.7758357,91.5671635,osm_network_node
osm_node_24.7757433_91.567223,24.7757433,91.567223,osm_network_node
osm_node_24.7756814_91.567316,24.7756814,91.567316,osm_network_node
osm_node_24.7756113_91.5675593,24.7756113,91.5675593,osm_network_node
osm_node_24.7755543_91.5676527,24.7755543,91.5676527,osm_network_node
osm_node_24.7754794_91.5677367,24.7754794,91.5677367,osm_network_node
osm_node_24.7754027_91.5677908,24.7754027,91.5677908,osm_network_node
osm_node_24.7753015_91.5677757,24.7753015,91.5677757,osm_network_node
osm_node_24.7749486_91.5676826,24.7749486,91.5676826,osm_network_node
osm_node_24.7748581_91.5676759,24.7748581,91.5676759,osm_network_node
osm_node_24.7747783_91.5676961,24.7747783,91.5676961,osm_network_node
osm_node_24.7747185_91.5677553,24.7747185,91.5677553,osm_network_node
osm_node_24.7746678_91.5678414,24.7746678,91.5678414,osm_network_node
osm_node_24.7746311_91.5679557,24.7746311,91.5679557,osm_network_node
osm_node_24.772566_91.5754264,24.772566,91.5754264,osm_network_node
osm_node_24.7725583_91.5760483,24.7725583,91.5760483,osm_network_node
osm_node_24.772504_91.5778548,24.772504,91.5778548,osm_network_node
osm_node_24.7724939_91.578696,24.7724939,91.578696,osm_network_node
osm_node_24.7725216_91.5795311,24.7725216,91.5795311,osm_network_node
osm_node_24.7725445_91.579752,24.7725445,91.579752,osm_network_node
osm_node_24.7725415_91.5799988,24.7725415,91.5799988,osm_network_node
osm_node_24.772517_91.5803039,24.772517,91.5803039,osm_network_node
osm_node_24.7722402_91.5825995,24.7722402,91.5825995,osm_network_node
osm_node_24.7719224_91.5849164,24.7719224,91.5849164,osm_network_node
osm_node_24.8306853_92.7838594,24.8306853,92.7838594,osm_network_node
osm_node_24.8308192_92.7838473,24.8308192,92.7838473,osm_network_node
osm_node_24.8309495_92.7838339,24.8309495,92.7838339,osm_network_node
osm_node_24.8310213_92.7838077,24.8310213,92.7838077,osm_network_node
osm_node_24.8310791_92.7837722,24.8310791,92.7837722,osm_network_node
osm_node_24.8311192_92.7837212,24.8311192,92.7837212,osm_network_node
osm_node_24.8311527_92.7836569,24.8311527,92.7836569,osm_network_node
osm_node_24.831188_92.7835509,24.831188,92.7835509,osm_network_node
osm_node_24.8312282_92.78339,24.8312282,92.78339,osm_network_node
osm_node_24.8313353_92.7829528,24.8313353,92.7829528,osm_network_node
osm_node_24.8314168_92.7826054,24.8314168,92.7826054,osm_network_node
osm_node_24.8314667_92.7823909,24.8314667,92.7823909,osm_network_node
osm_node_24.8315142_92.7821843,24.8315142,92.7821843,osm_network_node
osm_node_24.8315441_92.782069,24.8315441,92.782069,osm_network_node
osm_node_24.8315678_92.7819778,24.8315678,92.7819778,osm_network_node
osm_node_24.8315816_92.7819212,24.8315816,92.7819212,osm_network_node
osm_node_24.8316749_92.7815393,24.8316749,92.7815393,osm_network_node
osm_node_24.8317105_92.7813906,24.8317105,92.7813906,osm_network_node
osm_node_24.8317333_92.7812952,24.8317333,92.7812952,osm_network_node
osm_node_24.8317899_92.7811133,24.8317899,92.7811133,osm_network_node
osm_node_24.8318105_92.7810082,24.8318105,92.7810082,osm_network_node
osm_node_24.8318733_92.7806823,24.8318733,92.7806823,osm_network_node
osm_node_24.8319463_92.7803819,24.8319463,92.7803819,osm_network_node
osm_node_24.8320351_92.7799956,24.8320351,92.7799956,osm_network_node
osm_node_24.832108_92.7797007,24.832108,92.7797007,osm_network_node
osm_node_24.8321203_92.779651,24.8321203,92.779651,osm_network_node
osm_node_24.8322068_92.7792755,24.8322068,92.7792755,osm_network_node
osm_node_24.8322495_92.7790952,24.8322495,92.7790952,osm_network_node
osm_node_24.8322575_92.7790616,24.8322575,92.7790616,osm_network_node
osm_node_24.8322919_92.7789161,24.8322919,92.7789161,osm_network_node
osm_node_24.8323134_92.7788243,24.8323134,92.7788243,osm_network_node
osm_node_24.8323443_92.7786921,24.8323443,92.7786921,osm_network_node
osm_node_24.8323954_92.7784815,24.8323954,92.7784815,osm_network_node
osm_node_24.8324759_92.7781261,24.8324759,92.7781261,osm_network_node
osm_node_24.8325354_92.7778633,24.8325354,92.7778633,osm_network_node
osm_node_24.832598_92.7776064,24.832598,92.7776064,osm_network_node
osm_node_24.8326814_92.7772638,24.8326814,92.7772638,osm_network_node
osm_node_24.8327484_92.7769916,24.8327484,92.7769916,osm_network_node
